Marketing_Campaign_Indicator,Website_Engagement_Indicator,Engagement Score,Lead Source Category,Lead Source Channel,Referring_Bank_Region,has_website,has_instagram,has_twitter,has_facebook,insta_ratio,twt_presence,twt_ratio,has_sum,LF-Industry_Business To Business,LF-Industry_Construction,LF-Industry_Groceries,LF-Industry_Health Care & Pharmacies,LF-Industry_Lodging,LF-Industry_Non-Profit / Government,LF-Industry_Other,LF-Industry_Personal Services,LF-Industry_Professional Services,LF-Industry_Restaurants & Quick Serve Restaurants,LF-Industry_Retail,LF-Industry_Retail - Apparel,LF-Industry_Transportation,LF-Industry_Unknown,Converted,Lead_Quality_Score
0,0,0.0,2,2,2,1,1,0,0,0.588235,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1
0,0,0.0,2,2,1,1,0,0,1,0.468085,0,0.333333333,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.013999999999999999
0,0,0.0,8,0,35,1,0,0,1,0.411765,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.9004761904761903
1,0,0.0,4,0,35,0,0,1,0,0.35,1,0.578947368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,0,0,1,0,0.333333,1,0.594594595,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.56
0,0,0.0,0,2,35,0,0,0,1,0.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,1,0,1,0,0.461538,1,0.814814815,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,1,1,0,1,0.903226,2,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,35,1,1,1,1,0.6,1,0.923076923,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,1,0,1,0.581818,0,0.266666667,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.43
1,0,10.0,8,0,35,1,0,1,1,0.0,1,0.814814815,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,2,1,1,0,1,0.666667,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.13493636918636917
1,0,0.0,8,0,35,1,0,0,1,0.339623,0,0.423076923,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05
1,0,10.0,4,0,35,1,1,1,1,0.73913,1,0.536585366,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,0,0,1,1,0.55814,1,0.511627907,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.018619800250550905
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,24,1,0,1,1,0.5,1,0.594594595,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.0,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,1,1,0.842105,1,0.666666667,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.7
0,0,0.0,7,1,35,1,1,0,1,0.777778,0,0.363636364,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.27
0,0,0.0,2,2,35,1,1,0,1,0.789474,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.13
0,0,0.0,0,2,35,1,1,0,1,0.765957,0,0.3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.512821,0,0.388888889,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.49
1,0,0.0,2,2,35,0,0,1,1,0.0,1,0.8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,1,1,0.4,1,0.511627907,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,1,2,35,1,0,0,0,0.466667,0,0.424242424,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.91
0,0,0.0,2,2,4,0,0,0,1,0.4,0,0.333333333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.29
0,0,0.0,7,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.880942388371377
1,0,0.0,1,2,27,1,0,0,1,0.266667,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
1,0,0.0,0,2,35,1,1,0,1,0.731707,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,1,1,0,1,1,0.536585,1,0.564102564,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.26
0,0,0.0,2,2,26,0,0,0,1,0.387097,0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.08
0,0,0.0,2,2,24,1,1,1,1,0.585366,1,0.588235294,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.18
0,0,0.0,8,0,35,1,0,0,1,0.25,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.8826298701298702
0,0,0.0,7,1,35,0,0,0,1,0.0,0,0.48,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.96
1,0,0.0,1,2,35,1,1,0,0,0.777778,0,0.35,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.39
0,0,0.0,0,2,35,1,1,0,1,0.842105,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,8,0,35,1,1,1,1,0.913043,1,0.628571429,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.18333333333333335
0,0,0.0,2,2,25,1,1,0,1,0.641509,0,0.210526316,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.41
0,0,0.0,2,2,2,0,0,0,0,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.09
0,0,0.0,2,2,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.36840251415251424
1,0,0.0,1,2,35,0,0,1,1,0.533333,1,0.571428571,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,0,0,1,1,0.4,1,0.888888889,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.528302,0,0.47826087,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.2
0,0,0.0,0,2,35,1,1,0,1,0.571429,0,0.206896552,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.3965753679045128
1,0,10.0,4,0,35,0,1,0,1,1.0,0,0.470588235,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,0,0,0,0,1.0,2,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.45774959742351035
0,0,0.0,7,1,35,1,0,0,1,0.466667,0,0.384615385,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.26
0,0,0.0,0,2,35,1,0,0,1,0.444444,0,0.296296296,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.42
0,0,0.0,2,2,7,1,1,1,1,0.740741,1,0.785714286,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,0,0,0,1,0.421053,0,0.461538462,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.08
1,0,0.0,8,0,35,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,0,1,1,0.342857,1,0.733333333,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.36
0,0,0.0,2,2,24,0,1,1,1,0.938776,1,0.578947368,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.3433333333333334
0,0,0.0,2,2,26,0,0,0,1,0.205128,0,0.285714286,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,1,1,0.923077,1,0.620689655,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.54
1,0,0.0,4,0,35,1,0,0,1,0.5625,0,0.416666667,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.07
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
0,0,0.0,2,2,24,0,1,0,1,0.941176,0,0.272727273,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,1,1,0.444444,1,0.888888889,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.516129,0,0.352941176,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,0,2,35,0,1,0,1,0.596491,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.09
0,0,0.0,5,1,35,1,0,1,1,0.0,1,0.75862069,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.78
0,0,0.0,1,2,35,0,1,1,1,0.585366,1,0.611111111,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.61
0,0,0.0,2,2,34,1,1,0,1,0.652174,2,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,25,1,1,1,1,0.761905,1,0.611111111,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.06
1,0,0.0,8,0,35,0,1,0,1,0.878049,0,0.473684211,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.16
0,0,0.0,0,2,35,1,1,0,1,0.625,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
1,0,30.0,8,0,35,0,0,1,0,0.451613,1,0.551724138,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.14
0,0,0.0,1,2,35,1,1,0,1,0.941176,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
0,0,0.0,0,2,35,0,1,0,1,0.918919,0,0.260869565,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,1,0,1,0.758621,0,0.384615385,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,0,2,35,0,1,1,1,0.952381,1,0.869565217,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.06
1,0,0.0,0,2,35,1,1,0,1,0.833333,0,0.434782609,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,1,2,35,1,1,0,1,0.787879,0,0.461538462,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
1,0,0.0,2,2,7,1,0,1,1,0.48,1,0.516129032,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.18
0,0,0.0,2,2,1,1,0,0,0,0.0,0,0.258064516,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,1,1,0.230769,1,0.56,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,1,1,0.470588,1,0.6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,35,0,0,0,1,0.222222,0,0.468085106,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.14
0,0,0.0,3,2,35,1,0,0,1,0.266667,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.015
0,0,0.0,0,2,35,1,0,1,1,0.56,1,0.636363636,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.518519,0,0.363636364,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.58
1,0,0.0,4,0,35,0,0,0,1,0.0,0,0.423076923,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,1,0,0.0,1,0.625,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,1,0,1,0,1,0.709677,0,0.260869565,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.26
1,0,0.0,4,0,35,1,1,0,1,0.714286,0,0.476190476,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.005
0,0,0.0,0,2,35,1,1,1,0,0.769231,1,0.6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,0,2,35,1,1,1,1,0.8,1,0.647058824,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,34,1,1,1,1,0.615385,1,0.642857143,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.35
0,0,0.0,0,2,35,1,0,0,1,0.5625,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.3
1,0,0.0,8,0,35,1,0,0,1,0.0,0,0.384615385,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,0,1,0.461538,0,0.285714286,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,31,1,0,0,1,0.333333,0,0.225806452,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.92
1,0,0.0,2,2,5,1,0,0,1,0.533333,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.01
0,0,0.0,2,2,1,1,1,0,1,0.571429,0,0.285714286,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.07
1,0,0.0,0,2,35,0,0,0,1,0.339623,0,0.407407407,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,1,1,0.571429,1,0.631578947,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.13
0,0,0.0,2,2,26,1,0,0,1,0.0,0,0.461538462,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,1,0,1,0,1,0.615385,0,0.461538462,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,7,1,35,1,1,1,1,0.823529,1,0.823529412,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.86
0,0,0.0,2,2,25,1,0,1,1,0.555556,1,0.606060606,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.64
1,0,0.0,1,2,35,1,1,1,1,0.928571,1,0.608695652,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,0,0,0,1,0.48,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.521739,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,0,1,0,1,0.705882,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,0,1,0.864865,0,0.428571429,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.74
1,0,0.0,1,2,23,1,0,0,0,0.0,0,0.41509434,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,1,1,1,1,1,0.6875,1,0.814814815,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,0,1,0,1,0.697674,0,0.3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,0,0,1,1,0.482759,1,0.592592593,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,26,0,1,1,1,0.585366,1,0.536585366,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.08
1,0,0.0,4,0,35,1,0,1,1,0.0,1,0.88,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,0,1,1,1,0.638298,1,0.536585366,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.35
0,0,0.0,2,2,26,1,0,1,1,0.214286,1,0.733333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,8,0,35,1,1,0,1,0.666667,0,0.4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,0,1,0.0,0,0.468085106,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05
0,0,0.0,0,2,35,1,0,1,1,0.275862,1,0.75862069,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.06
0,0,0.0,2,2,25,0,1,0,1,0.787879,0,0.482758621,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.2675
0,0,0.0,2,2,26,1,0,0,1,0.52381,0,0.243902439,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,0,0,0,1,0.518519,0,0.333333333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,24,1,1,1,1,0.72,1,0.545454545,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
1,0,10.0,4,0,35,1,0,1,1,0.285714,1,0.6,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.02
0,0,0.0,0,2,35,0,1,0,1,0.615385,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02125
0,0,0.0,2,2,34,1,0,0,0,0.461538,0,0.444444444,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
0,0,0.0,2,2,25,0,1,0,1,0.852459,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.555
0,0,0.0,2,2,34,1,1,0,1,0.810811,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,0,0,1,0.472727,0,0.44,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,1,0,1,1,1,0.645161,1,0.857142857,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,0,1,1,0.363636,1,0.818181818,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,7,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.4104861249861251
1,0,10.0,4,0,35,1,1,1,1,0.666667,1,0.888888889,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,0,1,1,0.285714,1,0.733333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,1,1,1,0.745763,1,0.52,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
